epoc (ms),timestamp (-04:00),elapsed (s),x-axis (g),y-axis (g),z-axis (g)
1478042379847,2016-11-01T19.19.39.847,1.03564453125,0.1318359375,0.0419921875,0.9970703125
1478042379867,2016-11-01T19.19.39.867,1.05615234375,0.1318359375,0.04248046875,0.9970703125
1478042379888,2016-11-01T19.19.39.888,1.07666015625,0.1318359375,0.04296875,0.99658203125
1478042379907,2016-11-01T19.19.39.907,1.095703125,0.1318359375,0.04248046875,0.9951171875
1478042379927,2016-11-01T19.19.39.927,1.1162109375,0.1318359375,0.041015625,0.998046875
1478042379946,2016-11-01T19.19.39.946,1.13525390625,0.1328125,0.04248046875,0.99853515625
1478042379967,2016-11-01T19.19.39.967,1.15576171875,0.13330078125,0.0419921875,0.9970703125
1478042379987,2016-11-01T19.19.39.987,1.17626953125,0.1328125,0.04052734375,0.9970703125
1478042380006,2016-11-01T19.19.40.006,1.1953125,0.13134765625,0.04345703125,0.99560546875
1478042380027,2016-11-01T19.19.40.027,1.2158203125,0.13134765625,0.04248046875,0.99853515625
1478042380046,2016-11-01T19.19.40.046,1.23486328125,0.13232421875,0.0419921875,0.99560546875
1478042380067,2016-11-01T19.19.40.067,1.25537109375,0.13232421875,0.041015625,0.998046875
1478042380087,2016-11-01T19.19.40.087,1.27587890625,0.1328125,0.04296875,0.99853515625
1478042380106,2016-11-01T19.19.40.106,1.294921875,0.13134765625,0.04150390625,0.998046875
1478042380127,2016-11-01T19.19.40.127,1.3154296875,0.13134765625,0.0419921875,0.9970703125
1478042380147,2016-11-01T19.19.40.147,1.3359375,0.1328125,0.0419921875,0.9970703125
1478042380166,2016-11-01T19.19.40.166,1.35498046875,0.1318359375,0.0419921875,0.99755859375
1478042380187,2016-11-01T19.19.40.187,1.37548828125,0.13232421875,0.0419921875,0.99853515625
1478042380206,2016-11-01T19.19.40.206,1.39453125,0.13134765625,0.04248046875,0.9990234375
1478042380226,2016-11-01T19.19.40.226,1.4150390625,0.130859375,0.04150390625,0.99755859375
1478042380247,2016-11-01T19.19.40.247,1.435546875,0.13134765625,0.041015625,0.9970703125
1478042380266,2016-11-01T19.19.40.266,1.45458984375,0.13232421875,0.04345703125,0.99609375
1478042380286,2016-11-01T19.19.40.286,1.47509765625,0.13134765625,0.04150390625,1.0
1478042380305,2016-11-01T19.19.40.305,1.494140625,0.13134765625,0.041015625,0.99853515625
1478042380326,2016-11-01T19.19.40.326,1.5146484375,0.130859375,0.0400390625,0.9990234375
1478042380346,2016-11-01T19.19.40.346,1.53515625,0.1318359375,0.04248046875,0.99658203125
1478042380365,2016-11-01T19.19.40.365,1.55419921875,0.13134765625,0.04150390625,0.99853515625
1478042380386,2016-11-01T19.19.40.386,1.57470703125,0.1318359375,0.041015625,0.998046875
1478042380405,2016-11-01T19.19.40.405,1.59375,0.1328125,0.04248046875,0.99755859375
1478042380425,2016-11-01T19.19.40.425,1.6142578125,0.13232421875,0.04150390625,0.99853515625
1478042380446,2016-11-01T19.19.40.446,1.634765625,0.13232421875,0.04345703125,0.99951171875
1478042380465,2016-11-01T19.19.40.465,1.65380859375,0.1318359375,0.04296875,0.99609375
1478042380485,2016-11-01T19.19.40.485,1.67431640625,0.1328125,0.04052734375,0.998046875
1478042380505,2016-11-01T19.19.40.505,1.693359375,0.130859375,0.04150390625,0.99755859375
1478042380525,2016-11-01T19.19.40.525,1.7138671875,0.130859375,0.0419921875,1.00048828125
1478042380546,2016-11-01T19.19.40.546,1.734375,0.13134765625,0.04150390625,0.9970703125
1478042380565,2016-11-01T19.19.40.565,1.75341796875,0.1318359375,0.0439453125,0.99609375
1478042380585,2016-11-01T19.19.40.585,1.77392578125,0.1318359375,0.04248046875,0.998046875
1478042380606,2016-11-01T19.19.40.606,1.79443359375,0.13232421875,0.04248046875,0.998046875
1478042380625,2016-11-01T19.19.40.625,1.8134765625,0.1318359375,0.0419921875,0.99609375
1478042380645,2016-11-01T19.19.40.645,1.833984375,0.13134765625,0.0419921875,0.9970703125
1478042380664,2016-11-01T19.19.40.664,1.85302734375,0.1318359375,0.04052734375,0.9990234375
1478042380685,2016-11-01T19.19.40.685,1.87353515625,0.1318359375,0.04296875,0.99609375
1478042380704,2016-11-01T19.19.40.704,1.892578125,0.13232421875,0.0439453125,0.99755859375
1478042380724,2016-11-01T19.19.40.724,1.9130859375,0.13232421875,0.04296875,0.99755859375
1478042380745,2016-11-01T19.19.40.745,1.93359375,0.1318359375,0.04150390625,0.9990234375
1478042380764,2016-11-01T19.19.40.764,1.95263671875,0.13232421875,0.04248046875,0.99853515625
1478042380784,2016-11-01T19.19.40.784,1.97314453125,0.13134765625,0.0419921875,0.99755859375
1478042380803,2016-11-01T19.19.40.803,1.9921875,0.1318359375,0.04150390625,0.9990234375
1478042380824,2016-11-01T19.19.40.824,2.0126953125,0.13134765625,0.041015625,0.99658203125
1478042380844,2016-11-01T19.19.40.844,2.033203125,0.13134765625,0.04052734375,0.99755859375
1478042380863,2016-11-01T19.19.40.863,2.05224609375,0.13134765625,0.04150390625,0.998046875
1478042380884,2016-11-01T19.19.40.884,2.07275390625,0.13134765625,0.04248046875,0.998046875
1478042380904,2016-11-01T19.19.40.904,2.09326171875,0.13232421875,0.041015625,0.99609375
1478042380923,2016-11-01T19.19.40.923,2.1123046875,0.13330078125,0.041015625,0.99755859375
1478042380944,2016-11-01T19.19.40.944,2.1328125,0.13232421875,0.04296875,0.9970703125
1478042380963,2016-11-01T19.19.40.963,2.15185546875,0.1318359375,0.0419921875,0.99755859375
1478042380984,2016-11-01T19.19.40.984,2.17236328125,0.13232421875,0.041015625,0.9970703125
1478042381004,2016-11-01T19.19.41.004,2.19287109375,0.13232421875,0.04150390625,0.99609375
1478042381023,2016-11-01T19.19.41.023,2.2119140625,0.1328125,0.04248046875,0.9990234375
1478042381044,2016-11-01T19.19.41.044,2.232421875,0.13232421875,0.04150390625,0.99755859375
1478042381063,2016-11-01T19.19.41.063,2.25146484375,0.13330078125,0.041015625,0.9990234375
1478042381083,2016-11-01T19.19.41.083,2.27197265625,0.130859375,0.04150390625,0.99853515625
1478042381104,2016-11-01T19.19.41.104,2.29248046875,0.13037109375,0.0419921875,0.9990234375
1478042381123,2016-11-01T19.19.41.123,2.3115234375,0.1318359375,0.04296875,0.99853515625
1478042381143,2016-11-01T19.19.41.143,2.33203125,0.130859375,0.04248046875,0.99951171875
1478042381162,2016-11-01T19.19.41.162,2.35107421875,0.13134765625,0.04296875,0.99853515625
1478042381183,2016-11-01T19.19.41.183,2.37158203125,0.13134765625,0.0419921875,0.99755859375
1478042381203,2016-11-01T19.19.41.203,2.39208984375,0.13134765625,0.04345703125,0.99951171875
1478042381222,2016-11-01T19.19.41.222,2.4111328125,0.13134765625,0.04248046875,0.99853515625
1478042381243,2016-11-01T19.19.41.243,2.431640625,0.13134765625,0.04150390625,0.99853515625
1478042381262,2016-11-01T19.19.41.262,2.45068359375,0.1318359375,0.0439453125,0.99951171875
1478042381282,2016-11-01T19.19.41.282,2.47119140625,0.13134765625,0.04345703125,0.998046875
1478042381303,2016-11-01T19.19.41.303,2.49169921875,0.13232421875,0.0419921875,0.99951171875
1478042381322,2016-11-01T19.19.41.322,2.5107421875,0.13232421875,0.04150390625,0.998046875
1478042381342,2016-11-01T19.19.41.342,2.53125,0.13134765625,0.04296875,0.9970703125
1478042381361,2016-11-01T19.19.41.361,2.55029296875,0.13330078125,0.04248046875,0.9990234375
1478042381382,2016-11-01T19.19.41.382,2.57080078125,0.1318359375,0.041015625,0.99853515625
1478042381402,2016-11-01T19.19.41.402,2.59130859375,0.13134765625,0.0439453125,0.99658203125
1478042381421,2016-11-01T19.19.41.421,2.6103515625,0.13134765625,0.0439453125,0.99658203125
1478042381442,2016-11-01T19.19.41.442,2.630859375,0.13037109375,0.04296875,0.9970703125
1478042381461,2016-11-01T19.19.41.461,2.64990234375,0.13232421875,0.0419921875,0.9970703125
1478042381482,2016-11-01T19.19.41.482,2.67041015625,0.13232421875,0.04248046875,0.998046875
1478042381502,2016-11-01T19.19.41.502,2.69091796875,0.13232421875,0.04150390625,0.9990234375
1478042381521,2016-11-01T19.19.41.521,2.7099609375,0.13232421875,0.041015625,0.998046875
1478042381542,2016-11-01T19.19.41.542,2.73046875,0.1318359375,0.041015625,0.9970703125
1478042381561,2016-11-01T19.19.41.561,2.74951171875,0.13134765625,0.0419921875,0.99755859375
1478042381581,2016-11-01T19.19.41.581,2.77001953125,0.13134765625,0.041015625,0.9990234375
1478042381602,2016-11-01T19.19.41.602,2.79052734375,0.1318359375,0.04248046875,0.998046875
1478042381621,2016-11-01T19.19.41.621,2.8095703125,0.13330078125,0.04150390625,0.99658203125
1478042381641,2016-11-01T19.19.41.641,2.830078125,0.1318359375,0.04150390625,0.998046875
1478042381660,2016-11-01T19.19.41.660,2.84912109375,0.13232421875,0.0439453125,0.99755859375
1478042381681,2016-11-01T19.19.41.681,2.86962890625,0.13232421875,0.0419921875,0.99853515625
1478042381701,2016-11-01T19.19.41.701,2.89013671875,0.13232421875,0.04150390625,0.99951171875
1478042381720,2016-11-01T19.19.41.720,2.9091796875,0.1328125,0.0419921875,0.9990234375
1478042381741,2016-11-01T19.19.41.741,2.9296875,0.1318359375,0.0419921875,0.9990234375
1478042381760,2016-11-01T19.19.41.760,2.94873046875,0.13134765625,0.04248046875,0.9990234375
1478042381780,2016-11-01T19.19.41.780,2.96923828125,0.13330078125,0.04296875,0.99658203125
1478042381801,2016-11-01T19.19.41.801,2.98974609375,0.13232421875,0.04296875,0.99755859375
1478042381820,2016-11-01T19.19.41.820,3.0087890625,0.1318359375,0.0419921875,0.9990234375
1478042381840,2016-11-01T19.19.41.840,3.029296875,0.1318359375,0.0419921875,0.99755859375
1478042381859,2016-11-01T19.19.41.859,3.04833984375,0.13232421875,0.0439453125,0.99755859375
1478042381880,2016-11-01T19.19.41.880,3.06884765625,0.13134765625,0.04150390625,0.9970703125
1478042381901,2016-11-01T19.19.41.901,3.08935546875,0.1318359375,0.04248046875,0.99658203125
1478042381920,2016-11-01T19.19.41.920,3.1083984375,0.130859375,0.04150390625,0.99755859375
1478042381940,2016-11-01T19.19.41.940,3.12890625,0.13232421875,0.04296875,0.998046875
1478042381961,2016-11-01T19.19.41.961,3.1494140625,0.13232421875,0.04296875,0.99755859375
1478042381980,2016-11-01T19.19.41.980,3.16845703125,0.1318359375,0.04248046875,0.99951171875
1478042382000,2016-11-01T19.19.42.000,3.18896484375,0.1318359375,0.041015625,0.99853515625
1478042382021,2016-11-01T19.19.42.021,3.20947265625,0.1328125,0.041015625,0.9990234375
1478042382040,2016-11-01T19.19.42.040,3.228515625,0.13330078125,0.04248046875,0.998046875
1478042382060,2016-11-01T19.19.42.060,3.2490234375,0.1328125,0.04296875,1.0
1478042382081,2016-11-01T19.19.42.081,3.26953125,0.13232421875,0.04248046875,0.9990234375
1478042382100,2016-11-01T19.19.42.100,3.28857421875,0.13427734375,0.04248046875,0.99853515625
1478042382119,2016-11-01T19.19.42.119,3.3076171875,0.13037109375,0.04296875,0.9990234375
1478042382139,2016-11-01T19.19.42.139,3.328125,0.13232421875,0.0419921875,0.9990234375
1478042382160,2016-11-01T19.19.42.160,3.3486328125,0.1328125,0.041015625,1.00048828125
1478042382179,2016-11-01T19.19.42.179,3.36767578125,0.1328125,0.04345703125,0.9990234375
1478042382199,2016-11-01T19.19.42.199,3.38818359375,0.13232421875,0.04296875,0.99560546875
1478042382218,2016-11-01T19.19.42.218,3.4072265625,0.13134765625,0.04150390625,0.9990234375
1478042382239,2016-11-01T19.19.42.239,3.427734375,0.130859375,0.04296875,0.99853515625
1478042382259,2016-11-01T19.19.42.259,3.4482421875,0.130859375,0.0419921875,0.99853515625
1478042382278,2016-11-01T19.19.42.278,3.46728515625,0.13232421875,0.0419921875,0.9970703125
1478042382299,2016-11-01T19.19.42.299,3.48779296875,0.13134765625,0.0419921875,1.00048828125
1478042382318,2016-11-01T19.19.42.318,3.5068359375,0.1318359375,0.041015625,0.99951171875
1478042382338,2016-11-01T19.19.42.338,3.52734375,0.13232421875,0.04052734375,0.99755859375
1478042382359,2016-11-01T19.19.42.359,3.5478515625,0.1318359375,0.0419921875,0.99755859375
1478042382378,2016-11-01T19.19.42.378,3.56689453125,0.13232421875,0.04248046875,0.998046875
1478042382399,2016-11-01T19.19.42.399,3.58740234375,0.13232421875,0.04296875,0.9990234375
1478042382418,2016-11-01T19.19.42.418,3.6064453125,0.130859375,0.0419921875,0.9990234375
1478042382438,2016-11-01T19.19.42.438,3.626953125,0.13134765625,0.0419921875,0.99853515625
1478042382459,2016-11-01T19.19.42.459,3.6474609375,0.13232421875,0.0419921875,0.99951171875
1478042382478,2016-11-01T19.19.42.478,3.66650390625,0.1328125,0.04345703125,0.99755859375
1478042382498,2016-11-01T19.19.42.498,3.68701171875,0.1318359375,0.0419921875,0.99755859375
1478042382517,2016-11-01T19.19.42.517,3.7060546875,0.1328125,0.04345703125,0.99853515625
1478042382538,2016-11-01T19.19.42.538,3.7265625,0.13232421875,0.04296875,0.99462890625
1478042382558,2016-11-01T19.19.42.558,3.7470703125,0.1318359375,0.04248046875,0.9990234375
1478042382577,2016-11-01T19.19.42.577,3.76611328125,0.13330078125,0.04150390625,0.99853515625
1478042382598,2016-11-01T19.19.42.598,3.78662109375,0.13232421875,0.0400390625,0.9990234375
1478042382617,2016-11-01T19.19.42.617,3.8056640625,0.1318359375,0.04150390625,0.99609375
1478042382637,2016-11-01T19.19.42.637,3.826171875,0.1328125,0.04248046875,0.9990234375
1478042382658,2016-11-01T19.19.42.658,3.8466796875,0.13232421875,0.0439453125,0.99853515625
1478042382677,2016-11-01T19.19.42.677,3.86572265625,0.1328125,0.04296875,1.00048828125
1478042382697,2016-11-01T19.19.42.697,3.88623046875,0.1318359375,0.0419921875,0.99951171875
1478042382716,2016-11-01T19.19.42.716,3.9052734375,0.1318359375,0.04248046875,0.9970703125
1478042382737,2016-11-01T19.19.42.737,3.92578125,0.1318359375,0.04248046875,0.998046875
1478042382757,2016-11-01T19.19.42.757,3.9462890625,0.1298828125,0.04248046875,0.99951171875
1478042382776,2016-11-01T19.19.42.776,3.96533203125,0.13134765625,0.0419921875,0.9990234375
1478042382797,2016-11-01T19.19.42.797,3.98583984375,0.13330078125,0.04345703125,0.9970703125
1478042382817,2016-11-01T19.19.42.817,4.00634765625,0.1318359375,0.04248046875,0.99853515625
1478042382837,2016-11-01T19.19.42.837,4.025390625,0.13232421875,0.044921875,0.99755859375
1478042382857,2016-11-01T19.19.42.857,4.0458984375,0.1328125,0.04345703125,0.99755859375
1478042382876,2016-11-01T19.19.42.876,4.06494140625,0.1318359375,0.04345703125,0.9970703125
1478042382897,2016-11-01T19.19.42.897,4.08544921875,0.13232421875,0.0419921875,0.99755859375
1478042382917,2016-11-01T19.19.42.917,4.10595703125,0.13134765625,0.041015625,0.99755859375
1478042382936,2016-11-01T19.19.42.936,4.125,0.1318359375,0.0419921875,0.9990234375
1478042382957,2016-11-01T19.19.42.957,4.1455078125,0.13134765625,0.04345703125,0.998046875
1478042382976,2016-11-01T19.19.42.976,4.16455078125,0.1328125,0.0419921875,0.99853515625
1478042382996,2016-11-01T19.19.42.996,4.18505859375,0.1337890625,0.04443359375,0.998046875
1478042383017,2016-11-01T19.19.43.017,4.20556640625,0.1318359375,0.04150390625,0.99755859375
1478042383036,2016-11-01T19.19.43.036,4.224609375,0.1328125,0.04150390625,0.99609375
1478042383056,2016-11-01T19.19.43.056,4.2451171875,0.130859375,0.04296875,0.9990234375
1478042383075,2016-11-01T19.19.43.075,4.26416015625,0.1328125,0.04345703125,0.99951171875
1478042383096,2016-11-01T19.19.43.096,4.28466796875,0.13232421875,0.04345703125,0.99755859375
1478042383116,2016-11-01T19.19.43.116,4.30517578125,0.13232421875,0.0439453125,0.99658203125
1478042383135,2016-11-01T19.19.43.135,4.32421875,0.1337890625,0.0419921875,0.99755859375
1478042383156,2016-11-01T19.19.43.156,4.3447265625,0.1328125,0.0419921875,0.99755859375
1478042383175,2016-11-01T19.19.43.175,4.36376953125,0.1318359375,0.0419921875,0.998046875
1478042383195,2016-11-01T19.19.43.195,4.38427734375,0.1318359375,0.041015625,0.99755859375
1478042383216,2016-11-01T19.19.43.216,4.40478515625,0.1318359375,0.04443359375,0.9970703125
1478042383235,2016-11-01T19.19.43.235,4.423828125,0.1337890625,0.04248046875,0.99560546875
1478042383255,2016-11-01T19.19.43.255,4.4443359375,0.1328125,0.04150390625,1.0
1478042383275,2016-11-01T19.19.43.275,4.46337890625,0.13037109375,0.04248046875,0.998046875
1478042383295,2016-11-01T19.19.43.295,4.48388671875,0.1318359375,0.0419921875,0.998046875
1478042383316,2016-11-01T19.19.43.316,4.50439453125,0.130859375,0.0419921875,0.99951171875
1478042383335,2016-11-01T19.19.43.335,4.5234375,0.1318359375,0.04150390625,0.99609375
1478042383355,2016-11-01T19.19.43.355,4.5439453125,0.1318359375,0.04052734375,0.9990234375
1478042383374,2016-11-01T19.19.43.374,4.56298828125,0.130859375,0.04150390625,1.00048828125
1478042383395,2016-11-01T19.19.43.395,4.58349609375,0.130859375,0.04296875,0.99853515625
1478042383415,2016-11-01T19.19.43.415,4.60400390625,0.13232421875,0.04345703125,0.9970703125
1478042383434,2016-11-01T19.19.43.434,4.623046875,0.1328125,0.04296875,0.998046875
1478042383455,2016-11-01T19.19.43.455,4.6435546875,0.1328125,0.0419921875,0.998046875
1478042383474,2016-11-01T19.19.43.474,4.66259765625,0.130859375,0.041015625,0.99951171875
1478042383494,2016-11-01T19.19.43.494,4.68310546875,0.13232421875,0.04150390625,0.99853515625
1478042383515,2016-11-01T19.19.43.515,4.70361328125,0.1328125,0.04296875,0.99560546875
1478042383534,2016-11-01T19.19.43.534,4.72265625,0.13134765625,0.041015625,0.998046875
1478042383554,2016-11-01T19.19.43.554,4.7431640625,0.13134765625,0.0419921875,0.99560546875
1478042383575,2016-11-01T19.19.43.575,4.763671875,0.13232421875,0.04248046875,0.9970703125
1478042383594,2016-11-01T19.19.43.594,4.78271484375,0.130859375,0.041015625,0.9970703125
1478042383614,2016-11-01T19.19.43.614,4.80322265625,0.13134765625,0.04150390625,0.99755859375
1478042383635,2016-11-01T19.19.43.635,4.82373046875,0.130859375,0.041015625,0.9990234375
1478042383654,2016-11-01T19.19.43.654,4.8427734375,0.13232421875,0.04150390625,0.9970703125
1478042383673,2016-11-01T19.19.43.673,4.86181640625,0.13232421875,0.04150390625,0.99658203125
1478042383695,2016-11-01T19.19.43.695,4.8837890625,0.13330078125,0.04150390625,0.99951171875
1478042383714,2016-11-01T19.19.43.714,4.90283203125,0.1328125,0.0419921875,1.0
1478042383733,2016-11-01T19.19.43.733,4.921875,0.13134765625,0.04150390625,0.998046875
1478042383754,2016-11-01T19.19.43.754,4.9423828125,0.1318359375,0.04150390625,0.99853515625
1478042383774,2016-11-01T19.19.43.774,4.962890625,0.1318359375,0.04150390625,0.998046875
1478042383793,2016-11-01T19.19.43.793,4.98193359375,0.1318359375,0.04296875,0.99658203125
1478042383814,2016-11-01T19.19.43.814,5.00244140625,0.1328125,0.041015625,0.99755859375
1478042383833,2016-11-01T19.19.43.833,5.021484375,0.13330078125,0.04248046875,0.9990234375
1478042383853,2016-11-01T19.19.43.853,5.0419921875,0.1328125,0.04296875,0.99853515625
1478042383874,2016-11-01T19.19.43.874,5.0625,0.1318359375,0.0419921875,0.99755859375
1478042383893,2016-11-01T19.19.43.893,5.08154296875,0.13330078125,0.041015625,0.99755859375
1478042383913,2016-11-01T19.19.43.913,5.10205078125,0.1328125,0.04296875,0.99951171875
1478042383932,2016-11-01T19.19.43.932,5.12109375,0.13232421875,0.04248046875,0.998046875
1478042383953,2016-11-01T19.19.43.953,5.1416015625,0.13037109375,0.04248046875,0.99755859375
1478042383973,2016-11-01T19.19.43.973,5.162109375,0.13134765625,0.04052734375,0.99951171875
1478042383992,2016-11-01T19.19.43.992,5.18115234375,0.13232421875,0.04248046875,0.998046875
1478042384013,2016-11-01T19.19.44.013,5.20166015625,0.13330078125,0.04150390625,0.99755859375
1478042384032,2016-11-01T19.19.44.032,5.220703125,0.1318359375,0.04052734375,0.99658203125
1478042384052,2016-11-01T19.19.44.052,5.2412109375,0.130859375,0.04052734375,0.9990234375
1478042384073,2016-11-01T19.19.44.073,5.26171875,0.1318359375,0.04150390625,0.99853515625
1478042384092,2016-11-01T19.19.44.092,5.28076171875,0.1318359375,0.041015625,1.0
1478042384112,2016-11-01T19.19.44.112,5.30126953125,0.13232421875,0.0419921875,0.99853515625
1478042384131,2016-11-01T19.19.44.131,5.3203125,0.1328125,0.04150390625,0.9970703125
1478042384152,2016-11-01T19.19.44.152,5.3408203125,0.13232421875,0.04150390625,0.99755859375
1478042384172,2016-11-01T19.19.44.172,5.361328125,0.130859375,0.04296875,0.998046875
1478042384192,2016-11-01T19.19.44.192,5.38037109375,0.13232421875,0.04248046875,0.99853515625
1478042384212,2016-11-01T19.19.44.212,5.40087890625,0.1337890625,0.0419921875,0.99853515625
1478042384231,2016-11-01T19.19.44.231,5.419921875,0.130859375,0.0419921875,0.9970703125
1478042384252,2016-11-01T19.19.44.252,5.4404296875,0.1318359375,0.04052734375,0.99951171875
1478042384272,2016-11-01T19.19.44.272,5.4609375,0.1328125,0.0419921875,0.99853515625
1478042384291,2016-11-01T19.19.44.291,5.47998046875,0.1328125,0.04296875,0.99755859375
1478042384312,2016-11-01T19.19.44.312,5.50048828125,0.1328125,0.0439453125,0.998046875
1478042384331,2016-11-01T19.19.44.331,5.51953125,0.1318359375,0.04296875,0.99658203125
1478042384369,2016-11-01T19.19.44.369,5.5576171875,0.1328125,0.04296875,0.9951171875
1478042384372,2016-11-01T19.19.44.372,5.560546875,0.1328125,0.04248046875,0.9990234375
1478042384391,2016-11-01T19.19.44.391,5.57958984375,0.13232421875,0.04248046875,0.99755859375
1478042384411,2016-11-01T19.19.44.411,5.60009765625,0.13330078125,0.04248046875,0.99853515625
1478042384430,2016-11-01T19.19.44.430,5.619140625,0.13232421875,0.041015625,1.0
1478042384451,2016-11-01T19.19.44.451,5.6396484375,0.13330078125,0.04443359375,0.9990234375
1478042384471,2016-11-01T19.19.44.471,5.66015625,0.13330078125,0.04296875,0.99658203125
1478042384490,2016-11-01T19.19.44.490,5.67919921875,0.1318359375,0.041015625,0.998046875
1478042384511,2016-11-01T19.19.44.511,5.69970703125,0.13232421875,0.041015625,0.9970703125
1478042384530,2016-11-01T19.19.44.530,5.71875,0.13232421875,0.0419921875,0.99951171875
1478042384550,2016-11-01T19.19.44.550,5.7392578125,0.1328125,0.0419921875,0.99951171875
1478042384571,2016-11-01T19.19.44.571,5.759765625,0.1328125,0.041015625,0.99658203125
